latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
39.60725,-120.19908,320.05,2.76,1.59,2024-09-04,0555,Terra,MODIS,100,6.1NRT,287.01,89,N
38.84063,-115.43065,329.94,1.01,1,2024-09-04,1021,Aqua,MODIS,100,6.1NRT,290.51,31.08,N
39.60321,-120.17214,307.83,1.54,1.22,2024-09-04,1021,Aqua,MODIS,31,6.1NRT,283.9,18.42,N
38.85256,-115.43372,324.92,1.01,1,2024-09-04,1021,Aqua,MODIS,100,6.1NRT,289.05,25.62,N
38.84225,-115.44187,310.3,1.01,1,2024-09-04,1021,Aqua,MODIS,80,6.1NRT,286.11,11.66,N
36.43557,-118.75984,308.86,1.19,1.09,2024-09-04,1024,Aqua,MODIS,63,6.1NRT,293.26,10.34,N
36.43509,-118.78075,311.43,1.19,1.09,2024-09-04,1024,Aqua,MODIS,82,6.1NRT,294.37,12.42,N
36.43352,-118.76811,322.85,1.19,1.09,2024-09-04,1024,Aqua,MODIS,100,6.1NRT,296.9,25.3,N
36.42391,-118.76955,306.54,1.19,1.09,2024-09-04,1024,Aqua,MODIS,68,6.1NRT,293.78,8.91,N
36.39767,-118.71577,304.94,1.18,1.08,2024-09-04,1024,Aqua,MODIS,50,6.1NRT,288.62,8.73,N
36.19606,-120.60147,317.42,1.47,1.2,2024-09-04,1024,Aqua,MODIS,95,6.1NRT,293.71,25.16,N
36.19447,-120.58632,315.51,1.47,1.2,2024-09-04,1024,Aqua,MODIS,91,6.1NRT,293.46,22.05,N
36.1839,-120.58812,318.67,1.47,1.2,2024-09-04,1024,Aqua,MODIS,77,6.1NRT,294.01,25.71,N
36.18903,-120.59247,324.63,1.47,1.2,2024-09-04,1024,Aqua,MODIS,74,6.1NRT,294.68,34.66,N
36.13124,-120.55499,328.84,1.46,1.19,2024-09-04,1024,Aqua,MODIS,100,6.1NRT,293.77,47.14,N
36.14352,-120.56933,318.38,1.46,1.19,2024-09-04,1024,Aqua,MODIS,97,6.1NRT,292.81,26.16,N
36.13301,-120.57152,324.66,1.46,1.19,2024-09-04,1024,Aqua,MODIS,100,6.1NRT,291.95,38.99,N
36.1418,-120.55346,315.77,1.46,1.19,2024-09-04,1024,Aqua,MODIS,92,6.1NRT,292.78,22.48,N
36.43726,-118.77405,333.23,1.19,1.09,2024-09-04,1024,Aqua,MODIS,100,6.1NRT,296.85,41.95,N
36.16209,-120.60515,351.87,1.23,1.1,2024-09-04,1754,Terra,MODIS,93,6.1NRT,315.73,65.07,D
36.17176,-120.60313,335.54,1.23,1.1,2024-09-04,1754,Terra,MODIS,45,6.1NRT,313.85,24.7,D
36.19102,-120.59853,331.51,1.23,1.1,2024-09-04,1754,Terra,MODIS,31,6.1NRT,311.82,20.51,D
36.40873,-118.7212,325.62,1.05,1.02,2024-09-04,1754,Terra,MODIS,57,6.1NRT,298.86,18.48,D
36.4285,-118.731,333.17,1.05,1.02,2024-09-04,1754,Terra,MODIS,80,6.1NRT,302.42,27.56,D
36.43003,-118.74261,343.24,1.05,1.03,2024-09-04,1754,Terra,MODIS,89,6.1NRT,305.84,44.19,D
39.60614,-120.19273,365.79,1.29,1.13,2024-09-04,1754,Terra,MODIS,100,6.1NRT,311.06,134.14,D
38.84658,-115.43187,325.13,1.01,1.01,2024-09-04,1754,Terra,MODIS,66,6.1NRT,300.63,15.56,D
39.59463,-120.17982,374.7,1.29,1.13,2024-09-04,1754,Terra,MODIS,100,6.1NRT,307.59,180.04,D
39.59617,-120.19401,348.44,1.29,1.13,2024-09-04,1754,Terra,MODIS,93,6.1NRT,304.69,72.02,D
36.84304,-118.73383,320.61,1.06,1.03,2024-09-04,1754,Terra,MODIS,35,6.1NRT,306.3,10.69,D
39.6046,-120.17853,387.16,1.29,1.13,2024-09-04,1754,Terra,MODIS,100,6.1NRT,315.86,253.85,D
39.60295,-120.16356,328.77,1.29,1.13,2024-09-04,1754,Terra,MODIS,63,6.1NRT,304.59,26.48,D
32.79062,-114.58731,346.84,1.24,1.11,2024-09-04,1754,Terra,MODIS,89,6.1NRT,316.78,47.29,D
32.79284,-114.60013,339.58,1.24,1.11,2024-09-04,1754,Terra,MODIS,79,6.1NRT,317.38,28.92,D
33.13425,-115.34838,335.54,1.14,1.06,2024-09-04,1754,Terra,MODIS,67,6.1NRT,314.94,16.47,D
33.14352,-115.34626,331.95,1.14,1.06,2024-09-04,1754,Terra,MODIS,50,6.1NRT,313.68,10.33,D
34.36923,-118.50006,328.13,1.02,1.01,2024-09-04,1754,Terra,MODIS,70,6.1NRT,312.18,12.3,D
35.16747,-119.95987,334.89,1.13,1.06,2024-09-04,1754,Terra,MODIS,67,6.1NRT,317.48,19.58,D
35.17676,-119.95815,381.68,1.13,1.06,2024-09-04,1754,Terra,MODIS,100,6.1NRT,321.53,168.83,D
36.12686,-120.55654,350.76,1.22,1.1,2024-09-04,1754,Terra,MODIS,94,6.1NRT,314.74,59.17,D
36.12841,-120.5702,347.14,1.23,1.1,2024-09-04,1754,Terra,MODIS,87,6.1NRT,314.41,50.05,D
36.13652,-120.5547,334.15,1.22,1.1,2024-09-04,1754,Terra,MODIS,49,6.1NRT,315.63,18.43,D
36.13806,-120.56813,356,1.23,1.1,2024-09-04,1754,Terra,MODIS,97,6.1NRT,315.99,76.09,D
36.14117,-120.59537,339.11,1.23,1.1,2024-09-04,1754,Terra,MODIS,74,6.1NRT,314.65,33.06,D
36.15085,-120.59349,347.83,1.23,1.1,2024-09-04,1754,Terra,MODIS,84,6.1NRT,316.93,51.83,D
36.1524,-120.60702,337.69,1.23,1.1,2024-09-04,1754,Terra,MODIS,55,6.1NRT,312.11,29.46,D
36.16053,-120.59161,345.55,1.23,1.1,2024-09-04,1754,Terra,MODIS,77,6.1NRT,319.52,44.97,D
39.61288,-120.16203,354.39,1.29,1.13,2024-09-04,1754,Terra,MODIS,97,6.1NRT,308.3,92.07,D
39.60775,-120.20744,336.84,1.29,1.13,2024-09-04,1754,Terra,MODIS,85,6.1NRT,305.49,40.87,D
32.55608,-116.59229,343.71,1.39,1.17,2024-09-04,2123,Aqua,MODIS,85,6.1NRT,309.37,51.41,D
32.55353,-116.60622,332.86,1.39,1.17,2024-09-04,2123,Aqua,MODIS,62,6.1NRT,307.06,22.46,D
33.14767,-115.35635,339.35,1.17,1.08,2024-09-04,2123,Aqua,MODIS,74,6.1NRT,319.89,15.67,D
36.22494,-120.62216,367.29,2.03,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,312.09,267.35,D
38.93794,-115.45709,341.31,1.03,1.01,2024-09-04,2125,Aqua,MODIS,86,6.1NRT,306.48,36.88,D
38.85631,-115.4409,361.63,1.03,1.02,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,313.64,81.46,D
36.40967,-118.73402,330.8,1.55,1.23,2024-09-04,2125,Aqua,MODIS,62,6.1NRT,298.35,42.92,D
36.41973,-118.74015,325.77,1.55,1.23,2024-09-04,2125,Aqua,MODIS,35,6.1NRT,298.77,30.77,D
36.41574,-118.72592,334.53,1.54,1.22,2024-09-04,2125,Aqua,MODIS,75,6.1NRT,298.53,53.27,D
36.45051,-118.77765,326.73,1.55,1.23,2024-09-04,2125,Aqua,MODIS,59,6.1NRT,306.14,28.51,D
36.1394,-120.56066,366.58,2.02,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,317.49,247.39,D
36.1346,-120.58376,363.68,2.03,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,319.54,228.62,D
36.15138,-120.56428,344.63,2.02,1.39,2024-09-04,2125,Aqua,MODIS,90,6.1NRT,315.19,96.69,D
36.14665,-120.58715,377.02,2.03,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,322.53,354.18,D
36.14209,-120.60913,375.94,2.04,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,319.58,348.84,D
36.14237,-120.56633,384.24,2.02,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,319.38,433.25,D
36.13744,-120.58927,359.5,2.03,1.39,2024-09-04,2125,Aqua,MODIS,99,6.1NRT,320.03,195.12,D
36.15433,-120.57005,333.37,2.02,1.39,2024-09-04,2125,Aqua,MODIS,53,6.1NRT,314.89,47.23,D
36.14952,-120.59258,380.72,2.03,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,322.61,396.48,D
36.14486,-120.61439,373.7,2.04,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,319.37,321.5,D
36.16157,-120.59597,352.3,2.03,1.39,2024-09-04,2125,Aqua,MODIS,95,6.1NRT,315.22,142.93,D
36.15687,-120.61807,371.51,2.04,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,317.06,298.14,D
36.17371,-120.59899,332.57,2.03,1.39,2024-09-04,2125,Aqua,MODIS,30,6.1NRT,313.56,47.11,D
36.16896,-120.62138,335.83,2.04,1.39,2024-09-04,2125,Aqua,MODIS,57,6.1NRT,312.91,60.27,D
36.1983,-120.60336,338.13,2.03,1.39,2024-09-04,2125,Aqua,MODIS,35,6.1NRT,313.23,69.16,D
36.21,-120.60847,359.92,2.03,1.39,2024-09-04,2125,Aqua,MODIS,99,6.1NRT,313.17,204.49,D
36.22602,-120.59283,352.59,2.02,1.39,2024-09-04,2125,Aqua,MODIS,95,6.1NRT,308.52,153.58,D
36.22161,-120.61398,396.35,2.03,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,317.6,616.98,D
36.21766,-120.59664,352.12,2.02,1.39,2024-09-04,2125,Aqua,MODIS,95,6.1NRT,309.57,151.34,D
36.21337,-120.61656,358.1,2.03,1.39,2024-09-04,2125,Aqua,MODIS,99,6.1NRT,314.52,191.37,D
36.22955,-120.60071,369.2,2.02,1.39,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,309.5,284.64,D
38.85818,-115.42883,367.7,1.03,1.01,2024-09-04,2125,Aqua,MODIS,100,6.1NRT,309.96,102.25,D
39.607,-120.17825,337.25,1.59,1.24,2024-09-04,2127,Aqua,MODIS,73,6.1NRT,308.7,55.32,D
39.60372,-120.19488,335.52,1.59,1.24,2024-09-04,2127,Aqua,MODIS,70,6.1NRT,308.93,49.74,D
39.60808,-120.18372,348.29,1.59,1.24,2024-09-04,2127,Aqua,MODIS,90,6.1NRT,310.42,90.66,D
39.6223,-120.16976,333.33,1.58,1.24,2024-09-04,2127,Aqua,MODIS,40,6.1NRT,311.27,40.51,D
36.10744,-120.53127,347.56,1.76,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,300.59,124.59,N
36.10373,-120.55006,335.34,1.76,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,299.18,76.04,N
36.11888,-120.53355,396.78,1.76,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,307.28,527.31,N
36.11504,-120.55305,395.42,1.76,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,312.79,511.2,N
36.11134,-120.57182,372.21,1.77,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,304.88,277.43,N
36.13014,-120.53669,317.31,1.76,1.3,2024-09-05,0455,Terra,MODIS,95,6.1NRT,297.14,26.95,N
36.12652,-120.55516,360.85,1.76,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,301.94,194.2,N
36.12264,-120.57492,392.56,1.77,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,306.75,478.72,N
36.11899,-120.59351,316.62,1.77,1.3,2024-09-05,0455,Terra,MODIS,90,6.1NRT,296.23,26.41,N
36.13786,-120.55799,308.08,1.76,1.3,2024-09-05,0455,Terra,MODIS,50,6.1NRT,295.9,12.16,N
36.13023,-120.59705,315.91,1.77,1.3,2024-09-05,0455,Terra,MODIS,92,6.1NRT,295.79,26.05,N
36.19595,-120.61835,317.85,1.77,1.3,2024-09-05,0455,Terra,MODIS,57,6.1NRT,296.03,29.97,N
36.21414,-120.58644,327.94,1.76,1.3,2024-09-05,0455,Terra,MODIS,99,6.1NRT,297.59,51.26,N
36.23631,-120.5947,322.18,1.76,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,296.67,39,N
36.22528,-120.59027,324.13,1.76,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,297.17,42.54,N
36.23286,-120.61238,327.69,1.77,1.3,2024-09-05,0455,Terra,MODIS,100,6.1NRT,296.98,53.61,N
36.40939,-118.71698,312.83,1.36,1.16,2024-09-05,0455,Terra,MODIS,86,6.1NRT,291.32,17.46,N
36.4067,-118.73222,315.78,1.36,1.16,2024-09-05,0455,Terra,MODIS,92,6.1NRT,291.59,21.13,N
38.91859,-115.46369,326.08,1,1,2024-09-05,0457,Terra,MODIS,100,6.1NRT,290.85,25.13,N
38.92894,-115.45452,328.81,1,1,2024-09-05,0457,Terra,MODIS,100,6.1NRT,289.51,29.02,N
38.84912,-115.42892,328.77,1,1,2024-09-05,0457,Terra,MODIS,100,6.1NRT,290.37,28.94,N
38.84751,-115.44014,300.62,1,1,2024-09-05,0457,Terra,MODIS,25,6.1NRT,287.54,4.86,N
38.92023,-115.45236,361.35,1,1,2024-09-05,0457,Terra,MODIS,100,6.1NRT,296.56,91.5,N
38.93057,-115.4432,311.35,1,1,2024-09-05,0457,Terra,MODIS,82,6.1NRT,285.95,12.34,N
36.39791,-118.71237,304.5,1.93,1.36,2024-09-05,1104,Aqua,MODIS,47,6.1NRT,289.49,17.14,N
36.40179,-118.73074,304.63,1.93,1.36,2024-09-05,1104,Aqua,MODIS,60,6.1NRT,290.9,16.35,N
36.23345,-120.61949,321.04,1.49,1.21,2024-09-05,1104,Aqua,MODIS,100,6.1NRT,294.67,30.65,N
36.23048,-120.60422,313.58,1.5,1.21,2024-09-05,1104,Aqua,MODIS,25,6.1NRT,294.96,17.77,N
36.19634,-120.62311,314.07,1.5,1.21,2024-09-05,1104,Aqua,MODIS,88,6.1NRT,294.69,21.44,N
36.19324,-120.60682,309.28,1.5,1.21,2024-09-05,1104,Aqua,MODIS,77,6.1NRT,294.34,14.7,N
36.12474,-120.53919,313.87,1.52,1.22,2024-09-05,1104,Aqua,MODIS,46,6.1NRT,295.45,18.59,N
36.12147,-120.52239,323.42,1.52,1.22,2024-09-05,1104,Aqua,MODIS,100,6.1NRT,295.98,34.88,N
36.11717,-120.55737,306.61,1.51,1.21,2024-09-05,1104,Aqua,MODIS,19,6.1NRT,296.29,10.69,N
36.11085,-120.52507,313.81,1.52,1.22,2024-09-05,1104,Aqua,MODIS,72,6.1NRT,295.65,19.21,N
36.10659,-120.56016,309.93,1.51,1.21,2024-09-05,1104,Aqua,MODIS,48,6.1NRT,294.14,14.29,N
36.10336,-120.54374,323.96,1.52,1.22,2024-09-05,1104,Aqua,MODIS,100,6.1NRT,295.62,36.9,N
36.1002,-120.52762,343.46,1.52,1.22,2024-09-05,1104,Aqua,MODIS,100,6.1NRT,296.48,87.94,N
36.09705,-120.51162,323.03,1.53,1.22,2024-09-05,1104,Aqua,MODIS,100,6.1NRT,295.37,37,N
36.09954,-120.55014,315.94,1.52,1.22,2024-09-05,1104,Aqua,MODIS,65,6.1NRT,294.92,22.33,N
36.0964,-120.53363,322.06,1.52,1.22,2024-09-05,1104,Aqua,MODIS,100,6.1NRT,294.27,33.27,N
36.09333,-120.51755,327.47,1.53,1.22,2024-09-05,1104,Aqua,MODIS,100,6.1NRT,294.92,46.7,N
36.21745,-120.56315,350.9,1.85,1.33,2024-09-05,1834,Terra,MODIS,95,6.1NRT,309.35,124.52,D
36.20646,-120.5689,355.24,1.85,1.33,2024-09-05,1834,Terra,MODIS,97,6.1NRT,308.5,148.65,D
36.1297,-120.53254,327.68,1.86,1.33,2024-09-05,1834,Terra,MODIS,36,6.1NRT,310.89,24.34,D
36.23672,-120.59865,321.19,1.83,1.33,2024-09-05,1834,Terra,MODIS,16,6.1NRT,306.04,17.42,D
36.22151,-120.5833,328.75,1.84,1.33,2024-09-05,1834,Terra,MODIS,60,6.1NRT,306.72,34,D
39.35642,-121.66463,317.05,1.36,1.16,2024-09-05,1834,Terra,MODIS,47,6.1NRT,306.36,8.49,D
39.34571,-122.00426,363.1,1.31,1.14,2024-09-05,1834,Terra,MODIS,75,6.1NRT,310.24,127.65,D
36.4068,-118.71356,322.88,2.4,1.49,2024-09-05,1834,Terra,MODIS,63,6.1NRT,297.52,57.35,D
36.24072,-120.61861,340.51,1.83,1.32,2024-09-05,1834,Terra,MODIS,87,6.1NRT,307.11,81.1,D
32.53383,-116.57551,338.46,1.71,1.28,2024-09-05,2203,Aqua,MODIS,77,6.1NRT,310.39,48.47,D
32.52502,-116.54569,374.72,1.72,1.29,2024-09-05,2203,Aqua,MODIS,100,6.1NRT,301.33,244.31,D
32.52337,-116.56285,384.73,1.71,1.28,2024-09-05,2203,Aqua,MODIS,100,6.1NRT,315.84,336.66,D
32.52167,-116.58044,331.99,1.71,1.28,2024-09-05,2203,Aqua,MODIS,44,6.1NRT,309.94,27.94,D
32.5347,-116.56477,355.42,1.71,1.28,2024-09-05,2203,Aqua,MODIS,96,6.1NRT,305.46,120.09,D
32.51469,-116.53741,351.02,1.72,1.29,2024-09-05,2203,Aqua,MODIS,93,6.1NRT,318.05,92.94,D
32.51293,-116.55469,361.27,1.71,1.28,2024-09-05,2203,Aqua,MODIS,100,6.1NRT,315.79,151.47,D
32.52607,-116.539,358.58,1.72,1.29,2024-09-05,2203,Aqua,MODIS,99,6.1NRT,298.75,130.01,D
32.52431,-116.55616,405.36,1.71,1.28,2024-09-05,2203,Aqua,MODIS,100,6.1NRT,312.39,582.26,D
32.52252,-116.57358,357.97,1.71,1.28,2024-09-05,2203,Aqua,MODIS,98,6.1NRT,312.56,133.59,D
32.53565,-116.55798,359.08,1.71,1.28,2024-09-05,2203,Aqua,MODIS,99,6.1NRT,299.72,139.25,D
36.41461,-118.71423,338.99,1.43,1.18,2024-09-05,2205,Aqua,MODIS,72,6.1NRT,301.3,52.2,D
36.4091,-118.72015,339.47,1.43,1.18,2024-09-05,2205,Aqua,MODIS,74,6.1NRT,302.36,53.62,D
36.4076,-118.73466,327.68,1.42,1.18,2024-09-05,2205,Aqua,MODIS,16,6.1NRT,301.98,23.23,D
36.21188,-120.57151,348.87,1.15,1.07,2024-09-05,2205,Aqua,MODIS,92,6.1NRT,314.09,48.08,D
36.20567,-120.62296,337.12,1.14,1.07,2024-09-05,2205,Aqua,MODIS,69,6.1NRT,316.52,24.27,D
36.2042,-120.63504,337.75,1.14,1.07,2024-09-05,2205,Aqua,MODIS,78,6.1NRT,316.9,25.76,D
36.22289,-120.56007,348.61,1.15,1.07,2024-09-05,2205,Aqua,MODIS,92,6.1NRT,314.65,49.64,D
36.22136,-120.57272,339.75,1.15,1.07,2024-09-05,2205,Aqua,MODIS,84,6.1NRT,312.89,28.62,D
36.21355,-120.63709,333.37,1.14,1.07,2024-09-05,2205,Aqua,MODIS,71,6.1NRT,313.96,18.5,D
36.43912,-118.73717,361.65,1.42,1.18,2024-09-05,2205,Aqua,MODIS,100,6.1NRT,310.87,130.59,D
36.4375,-118.75259,348,1.42,1.18,2024-09-05,2205,Aqua,MODIS,91,6.1NRT,311.38,73.64,D
36.23238,-120.56127,339.35,1.15,1.07,2024-09-05,2205,Aqua,MODIS,84,6.1NRT,312.72,28.54,D
36.23084,-120.57395,342.66,1.15,1.07,2024-09-05,2205,Aqua,MODIS,87,6.1NRT,313.2,34.7,D
36.85686,-118.74405,369.86,1.44,1.19,2024-09-05,2205,Aqua,MODIS,100,6.1NRT,305.34,181.23,D
36.13291,-120.55077,338.17,1.15,1.07,2024-09-05,2205,Aqua,MODIS,70,6.1NRT,319.35,17.11,D
36.41296,-118.72935,346.25,1.42,1.18,2024-09-05,2205,Aqua,MODIS,89,6.1NRT,303.99,71.99,D
32.50167,-116.48738,332.96,2.02,1.39,2024-09-06,0533,Terra,MODIS,100,6.1NRT,300.24,84.92,N
34.12122,-117.13669,342.78,1.92,1.35,2024-09-06,0536,Terra,MODIS,100,6.1NRT,303.77,114.99,N
36.8427,-118.7393,307.49,1.65,1.26,2024-09-06,0536,Terra,MODIS,72,6.1NRT,288.47,18.23,N
36.22208,-120.56628,312.74,1.28,1.12,2024-09-06,0536,Terra,MODIS,86,6.1NRT,296.91,12.59,N
36.22366,-120.55202,317.39,1.28,1.12,2024-09-06,0536,Terra,MODIS,95,6.1NRT,297.22,18.17,N
36.20429,-120.6361,313.94,1.26,1.12,2024-09-06,0536,Terra,MODIS,88,6.1NRT,296.15,15.05,N
36.39941,-118.73419,306.55,1.63,1.26,2024-09-06,0536,Terra,MODIS,25,6.1NRT,291.59,12.6,N
34.13313,-117.13902,327.19,1.92,1.35,2024-09-06,0536,Terra,MODIS,100,6.1NRT,300.09,55.03,N
38.92169,-115.4589,302.96,2.83,1.61,2024-09-06,0538,Terra,MODIS,52,6.1NRT,288.31,30.6,N
38.84819,-115.41512,308.55,2.84,1.61,2024-09-06,0538,Terra,MODIS,75,6.1NRT,288.34,44.68,N
38.84092,-115.41474,316.08,1.45,1.19,2024-09-06,1004,Aqua,MODIS,92,6.1NRT,287.45,28.17,N
38.84268,-115.43128,312.02,1.45,1.19,2024-09-06,1004,Aqua,MODIS,84,6.1NRT,285.76,22.78,N
34.11547,-117.13372,300.99,1.58,1.24,2024-09-06,1006,Aqua,MODIS,6,6.1NRT,288.04,7.63,N
38.8527,-115.42419,328.52,1.23,1.1,2024-09-06,1734,Terra,MODIS,75,6.1NRT,304.31,24.44,D
32.50994,-116.50034,343.51,1.17,1.08,2024-09-06,1737,Terra,MODIS,76,6.1NRT,310.44,35.61,D
32.50053,-116.50244,411.61,1.17,1.08,2024-09-06,1737,Terra,MODIS,100,6.1NRT,327.69,386.5,D
32.50201,-116.51486,380.23,1.17,1.08,2024-09-06,1737,Terra,MODIS,100,6.1NRT,313.98,166.93,D
32.50342,-116.52674,358.32,1.17,1.08,2024-09-06,1737,Terra,MODIS,99,6.1NRT,309.23,78.19,D
32.50485,-116.53874,333.26,1.17,1.08,2024-09-06,1737,Terra,MODIS,71,6.1NRT,298.49,20.04,D
32.50631,-116.55102,343.93,1.18,1.08,2024-09-06,1737,Terra,MODIS,88,6.1NRT,298.31,42.85,D
32.50844,-116.48779,360.28,1.17,1.08,2024-09-06,1737,Terra,MODIS,100,6.1NRT,309.32,81.27,D
32.53776,-116.57095,349.53,1.18,1.08,2024-09-06,1737,Terra,MODIS,93,6.1NRT,315.11,53.9,D
32.51144,-116.51283,343.9,1.17,1.08,2024-09-06,1737,Terra,MODIS,73,6.1NRT,309.66,38.08,D
32.51432,-116.53699,330.83,1.17,1.08,2024-09-06,1737,Terra,MODIS,46,6.1NRT,298.27,14.14,D
32.57437,-114.83274,336.37,1.03,1.01,2024-09-06,1737,Terra,MODIS,77,6.1NRT,310.59,21.38,D
32.53925,-116.58334,415.11,1.18,1.08,2024-09-06,1737,Terra,MODIS,100,6.1NRT,322.17,430.21,D
34.1547,-117.127,391.11,2.64,1.56,2024-09-06,2106,Aqua,MODIS,87,6.1NRT,307.21,777.46,D
34.16738,-117.10291,350.2,2.63,1.56,2024-09-06,2106,Aqua,MODIS,67,6.1NRT,280.76,205.87,D
34.16051,-117.13338,373.26,2.64,1.56,2024-09-06,2106,Aqua,MODIS,75,6.1NRT,304.88,471.52,D
32.55845,-116.60443,345.37,2.68,1.57,2024-09-06,2106,Aqua,MODIS,87,6.1NRT,312.87,155.41,D
34.16142,-117.09624,347.35,2.63,1.56,2024-09-06,2106,Aqua,MODIS,71,6.1NRT,282.35,178.19,D
34.14682,-117.13036,362.83,2.64,1.56,2024-09-06,2106,Aqua,MODIS,87,6.1NRT,304.61,318.6,D
32.54026,-116.59101,345.05,2.68,1.57,2024-09-06,2106,Aqua,MODIS,81,6.1NRT,311.52,151.16,D
32.55337,-116.597,358.12,2.68,1.57,2024-09-06,2106,Aqua,MODIS,98,6.1NRT,315.61,268.67,D
32.55147,-116.57141,335.47,2.66,1.57,2024-09-06,2106,Aqua,MODIS,32,6.1NRT,310.9,74.06,D
32.5455,-116.59787,352.65,2.68,1.57,2024-09-06,2106,Aqua,MODIS,94,6.1NRT,314.98,217.83,D
32.51939,-116.55503,346.52,2.66,1.57,2024-09-06,2106,Aqua,MODIS,83,6.1NRT,310.39,156.7,D
32.5256,-116.52696,351.68,2.65,1.56,2024-09-06,2106,Aqua,MODIS,93,6.1NRT,314.86,194.6,D
32.53157,-116.49992,358.73,2.64,1.56,2024-09-06,2106,Aqua,MODIS,99,6.1NRT,316.29,261.44,D
32.51205,-116.52327,336.31,2.65,1.56,2024-09-06,2106,Aqua,MODIS,50,6.1NRT,315.36,73.38,D
32.51844,-116.49447,347.15,2.64,1.56,2024-09-06,2106,Aqua,MODIS,89,6.1NRT,315.56,148.68,D
32.50476,-116.49152,363.13,2.64,1.56,2024-09-06,2106,Aqua,MODIS,100,6.1NRT,315.25,309.46,D
32.50566,-116.51511,359.11,2.65,1.56,2024-09-06,2106,Aqua,MODIS,99,6.1NRT,318.92,275.7,D
32.51199,-116.48573,346.92,2.64,1.56,2024-09-06,2106,Aqua,MODIS,89,6.1NRT,314.14,155.95,D
36.42222,-118.72258,305.73,2.55,1.54,2024-09-07,0436,Terra,MODIS,53,6.1NRT,292.67,25.55,N
36.85152,-118.73605,302.42,2.5,1.52,2024-09-07,0436,Terra,MODIS,47,6.1NRT,286.04,23.05,N
36.84674,-118.74195,302.48,2.5,1.52,2024-09-07,0436,Terra,MODIS,45,6.1NRT,286.76,22.96,N
38.84927,-115.4305,322.68,1.42,1.18,2024-09-07,0438,Terra,MODIS,100,6.1NRT,288.5,35.27,N
38.85227,-115.41433,323.05,1.41,1.18,2024-09-07,0438,Terra,MODIS,100,6.1NRT,289.2,35.7,N
38.85328,-115.40959,310.14,1.46,1.19,2024-09-07,1045,Aqua,MODIS,79,6.1NRT,283.7,21.23,N
38.84278,-115.41169,300.55,1.46,1.19,2024-09-07,1045,Aqua,MODIS,30,6.1NRT,284.92,11.32,N
36.40529,-118.72257,308.57,1.12,1.05,2024-09-07,1047,Aqua,MODIS,71,6.1NRT,290.28,10.11,N
36.41626,-118.73063,310.18,1.12,1.05,2024-09-07,1047,Aqua,MODIS,59,6.1NRT,286.48,11.04,N
38.32462,-121.32039,329.39,1.01,1,2024-09-07,1815,Terra,MODIS,75,6.1NRT,309.3,15.59,D
38.99099,-121.50041,317.48,1,1,2024-09-07,1815,Terra,MODIS,52,6.1NRT,302.15,7.77,D
38.98933,-121.48919,320.78,1,1,2024-09-07,1815,Terra,MODIS,71,6.1NRT,303.47,10.43,D
36.40782,-118.72404,320.25,1.29,1.13,2024-09-07,1817,Terra,MODIS,20,6.1NRT,297.03,18.65,D
34.15587,-117.14953,391.07,1.03,1.01,2024-09-07,2146,Aqua,MODIS,94,6.1NRT,319.5,190.45,D
34.15437,-117.16052,356.86,1.03,1.01,2024-09-07,2146,Aqua,MODIS,98,6.1NRT,317.76,59.02,D
34.15295,-117.171,342.84,1.03,1.01,2024-09-07,2146,Aqua,MODIS,61,6.1NRT,316.75,27.07,D
34.16629,-117.14017,484.07,1.03,1.01,2024-09-07,2146,Aqua,MODIS,0,6.1NRT,316.81,1296.2,D
34.16476,-117.15139,482.24,1.03,1.01,2024-09-07,2146,Aqua,MODIS,94,6.1NRT,338.17,1257.18,D
34.16325,-117.16245,398.06,1.03,1.01,2024-09-07,2146,Aqua,MODIS,100,6.1NRT,319.78,230.42,D
36.41884,-118.7175,332.28,1,1,2024-09-07,2146,Aqua,MODIS,68,6.1NRT,300.21,23.5,D
36.41728,-118.72835,327.69,1,1,2024-09-07,2146,Aqua,MODIS,50,6.1NRT,301.55,16.55,D
